Ticker,TradeDate,Open,High,Low,Close,Volume,Change,ChangePercent
EMCI,11/5/2013 12:00:00 AM,,,,,15825,-0.1548,-0.7940
EME,11/5/2013 12:00:00 AM,,,,,553774,-0.2041,-0.5660
EML,11/5/2013 12:00:00 AM,,,,,6481,-0.5381,-3.5610
EMN,11/5/2013 12:00:00 AM,,,,,754741,0.0357,0.0510
EMR,11/5/2013 12:00:00 AM,,,,,3188260,-0.4437,-0.7720
ENDP,11/5/2013 12:00:00 AM,,,,,33160903,12.5800,28.8270
ENPH,11/5/2013 12:00:00 AM,,,,,585716,0.3200,4.0350
ENS,11/5/2013 12:00:00 AM,,,,,448414,-0.3043,-0.4840
ENSG,11/5/2013 12:00:00 AM,,,,,90172,-0.0580,-0.2800
ENTA,11/5/2013 12:00:00 AM,,,,,102290,-0.8400,-4.2470
ENTG,11/5/2013 12:00:00 AM,,,,,442070,0.0496,0.4840
ENV,11/5/2013 12:00:00 AM,,,,,250154,0.5500,1.4970
ENZ,11/5/2013 12:00:00 AM,,,,,128620,0.1200,5.1060
EOG,11/5/2013 12:00:00 AM,,,,,3686698,-1.8042,-2.0330
EPAM,11/5/2013 12:00:00 AM,,,,,221621,-0.2700,-0.7380
EPAY,11/5/2013 12:00:00 AM,,,,,233061,-0.5100,-1.5000
EPC,11/5/2013 12:00:00 AM,,,,,789491,1.2382,1.7350
EPM,11/5/2013 12:00:00 AM,,,,,29378,-0.3059,-2.9740
EPR,11/5/2013 12:00:00 AM,,,,,461670,-0.4105,-1.0420
EPZM,11/5/2013 12:00:00 AM,,,,,38930,-0.1300,-0.3600
EQC,11/5/2013 12:00:00 AM,,,,,435766,0.1088,0.4470
EQIX,11/5/2013 12:00:00 AM,,,,,1314790,-2.3352,-1.6710
EQR,11/5/2013 12:00:00 AM,,,,,1300697,-0.5926,-1.5180
EQT,11/5/2013 12:00:00 AM,,,,,1243429,-1.6059,-1.8820
ERA,11/5/2013 12:00:00 AM,,,,,42029,-0.1100,-0.3560
ERIE,11/5/2013 12:00:00 AM,,,,,11939,-0.3897,-0.6360
ERII,11/5/2013 12:00:00 AM,,,,,192634,0.0600,1.0340
ES,11/5/2013 12:00:00 AM,,,,,1353800,-0.1871,-0.4920
ESCA,11/5/2013 12:00:00 AM,,,,,19215,0.0085,0.1110
ESE,11/5/2013 12:00:00 AM,,,,,90449,-0.0483,-0.1400
ESGR,11/5/2013 12:00:00 AM,,,,,14581,0.0400,0.0290
ESIO,11/5/2013 12:00:00 AM,,,,,191473,-0.2950,-3.1000
ESL,11/5/2013 12:00:00 AM,,,,,89258,-0.7700,-0.9550
ESND,11/5/2013 12:00:00 AM,,,,,154571,-0.1564,-0.4080
ESNT,11/5/2013 12:00:00 AM,,,,,880099,0.7200,3.2710
ESPR,11/5/2013 12:00:00 AM,,,,,23869,-0.0200,-0.1330
ESRT,11/5/2013 12:00:00 AM,,,,,127038,-0.1259,-0.9930
ESRX,11/5/2013 12:00:00 AM,,,,,6066765,1.2100,1.9440
ESS,11/5/2013 12:00:00 AM,,,,,260078,-3.2775,-2.2870
ESSA,11/5/2013 12:00:00 AM,,,,,5230,0.0177,0.1830
ESTE,11/5/2013 12:00:00 AM,,,,,200,0.0910,0.5430
ESXB,11/5/2013 12:00:00 AM,,,,,3777,0.0100,0.2750
ETFC,11/5/2013 12:00:00 AM,,,,,2587494,0.0310,0.1800
ETH,11/5/2013 12:00:00 AM,,,,,180137,0.0089,0.0360
ETM,11/5/2013 12:00:00 AM,,,,,24606,0.0181,0.2220
ETN,11/5/2013 12:00:00 AM,,,,,2595493,-0.4790,-0.7930
ETR,11/5/2013 12:00:00 AM,,,,,1625528,-0.1046,-0.2030
EV,11/5/2013 12:00:00 AM,,,,,339405,-0.3889,-1.0420
EVBN,11/5/2013 12:00:00 AM,,,,,1300,0.0394,0.2150
EVC,11/5/2013 12:00:00 AM,,,,,401096,-0.0088,-0.1520
EVI,11/5/2013 12:00:00 AM,,,,,18825,-0.0545,-2.3410
EVR,11/5/2013 12:00:00 AM,,,,,342341,0.0632,0.1370
EVRI,11/5/2013 12:00:00 AM,,,,,376061,0.0800,0.9640
EVTC,11/5/2013 12:00:00 AM,,,,,705816,-0.1004,-0.4690
EW,11/5/2013 12:00:00 AM,,,,,3351156,-0.4500,-1.4230
EWBC,11/5/2013 12:00:00 AM,,,,,418353,-0.0459,-0.1490
EXAS,11/5/2013 12:00:00 AM,,,,,456218,-0.1000,-0.8820
EXC,11/5/2013 12:00:00 AM,,,,,7630469,-0.2822,-1.1890
EXEL,11/5/2013 12:00:00 AM,,,,,893189,0.0550,1.1240
EXLS,11/5/2013 12:00:00 AM,,,,,1442284,-5.7150,-19.6590
EXP,11/5/2013 12:00:00 AM,,,,,353022,-1.1136,-1.4390
EXPD,11/5/2013 12:00:00 AM,,,,,3390629,-2.6790,-6.2220
EXPE,11/5/2013 12:00:00 AM,,,,,3594040,-0.6317,-1.0960
EXPO,11/5/2013 12:00:00 AM,,,,,84720,-0.0352,-0.2000
EXPR,11/5/2013 12:00:00 AM,,,,,655901,-0.1400,-0.5880
EXR,11/5/2013 12:00:00 AM,,,,,3566326,-1.2044,-3.0810
EXTR,11/5/2013 12:00:00 AM,,,,,3933612,-0.2800,-4.4440
EZPW,11/5/2013 12:00:00 AM,,,,,377510,-0.2500,-1.5910
F,11/5/2013 12:00:00 AM,,,,,43517900,0.0705,0.5290
FAF,11/5/2013 12:00:00 AM,,,,,666909,-0.4238,-1.9040
FANG,11/5/2013 12:00:00 AM,,,,,1729931,1.9761,3.7250
FARM,11/5/2013 12:00:00 AM,,,,,22256,-0.2900,-1.6080
FARO,11/5/2013 12:00:00 AM,,,,,309265,0.1100,0.2130
FAST,11/5/2013 12:00:00 AM,,,,,4619216,-2.4130,-5.2800
FATE,11/5/2013 12:00:00 AM,,,,,20995,-0.1800,-2.8620
FB,11/5/2013 12:00:00 AM,,,,,76835006,1.8850,3.9090
FBC,11/5/2013 12:00:00 AM,,,,,141458,-0.1300,-0.8090
FBHS,11/5/2013 12:00:00 AM,,,,,792985,-0.6889,-1.7050
FBIO,11/5/2013 12:00:00 AM,,,,,703271,-0.1000,-5.5250
FBIZ,11/5/2013 12:00:00 AM,,,,,12478,-0.0858,-0.5390
FBMS,11/5/2013 12:00:00 AM,,,,,1100,0.0054,0.0360
FBNC,11/5/2013 12:00:00 AM,,,,,11129,0.0745,0.5420
FBNK,11/5/2013 12:00:00 AM,,,,,169656,0.0184,0.1350
FBP,11/5/2013 12:00:00 AM,,,,,556185,-0.0500,-0.8880
FC,11/5/2013 12:00:00 AM,,,,,11678,-0.1400,-0.7510
FCBC,11/5/2013 12:00:00 AM,,,,,521184,-0.0088,-0.0610
FCCY,11/5/2013 12:00:00 AM,,,,,110,0.0611,0.6830
FCEL,11/5/2013 12:00:00 AM,,,,,174492,-0.4800,-2.8570
FCF,11/5/2013 12:00:00 AM,,,,,335198,0.0525,0.6940
FCFS,11/5/2013 12:00:00 AM,,,,,97689,-0.3187,-0.5360
FCN,11/5/2013 12:00:00 AM,,,,,264121,-0.3000,-0.7400
FCNCA,11/5/2013 12:00:00 AM,,,,,3212,0.5188,0.2520
FCX,11/5/2013 12:00:00 AM,,,,,8581706,-0.1954,-0.5620
FDEF,11/5/2013 12:00:00 AM,,,,,18758,0.1666,1.4750
FDP,11/5/2013 12:00:00 AM,,,,,501664,0.2244,0.9050
FDS,11/5/2013 12:00:00 AM,,,,,235017,-0.3297,-0.3200
FDX,11/5/2013 12:00:00 AM,,,,,2670629,1.0698,0.8210
FE,11/5/2013 12:00:00 AM,,,,,5302359,-0.3495,-1.1450
FELE,11/5/2013 12:00:00 AM,,,,,73217,-0.1735,-0.4780
FET,11/5/2013 12:00:00 AM,,,,,257214,0.1600,0.5430
FEYE,11/5/2013 12:00:00 AM,,,,,439342,-0.4700,-1.2420
FF,11/5/2013 12:00:00 AM,,,,,437141,-0.1657,-1.2040
FFBC,11/5/2013 12:00:00 AM,,,,,65699,-0.0856,-0.6460
FFG,11/5/2013 12:00:00 AM,,,,,33066,0.4242,1.2620
FFIC,11/5/2013 12:00:00 AM,,,,,68911,-0.0691,-0.4020
FFIN,11/5/2013 12:00:00 AM,,,,,89694,-0.2062,-0.7330
FFIV,11/5/2013 12:00:00 AM,,,,,1962877,0.1900,0.2390
FFNW,11/5/2013 12:00:00 AM,,,,,80434,0.0458,0.4620
FHN,11/5/2013 12:00:00 AM,,,,,3407221,-0.0091,-0.0910
FI,11/5/2013 12:00:00 AM,,,,,291671,-0.1596,-0.5880
FIBK,11/5/2013 12:00:00 AM,,,,,272384,-0.1756,-0.8140
FICO,11/5/2013 12:00:00 AM,,,,,104633,-0.9268,-1.6230
FII,11/5/2013 12:00:00 AM,,,,,611074,-0.1289,-0.5860
FIS,11/5/2013 12:00:00 AM,,,,,824960,-0.0557,-0.1240
FISI,11/5/2013 12:00:00 AM,,,,,15836,-0.6278,-3.0650
FISV,11/5/2013 12:00:00 AM,,,,,2106472,-0.1025,-0.3900
FITB,11/5/2013 12:00:00 AM,,,,,7932540,0.2679,1.5980
FIVE,11/5/2013 12:00:00 AM,,,,,1049624,0.5400,1.0390
FIX,11/5/2013 12:00:00 AM,,,,,325192,0.2093,1.1140
FIZZ,11/5/2013 12:00:00 AM,,,,,18562,0.0478,0.2670
FL,11/5/2013 12:00:00 AM,,,,,3295548,0.1635,0.5190
FLDM,11/5/2013 12:00:00 AM,,,,,332333,0.1900,0.6360
FLIC,11/5/2013 12:00:00 AM,,,,,12155,0.1141,0.5170
FLIR,11/5/2013 12:00:00 AM,,,,,823288,0.0933,0.3510
FLNT,11/5/2013 12:00:00 AM,,,,,7558,-0.1500,-1.9610
FLO,11/5/2013 12:00:00 AM,,,,,991297,0.1456,0.6830
FLOW,11/5/2013 12:00:00 AM,,,,,289283,-0.0100,-0.2510
FLR,11/5/2013 12:00:00 AM,,,,,2591616,0.3707,0.5280
FLS,11/5/2013 12:00:00 AM,,,,,1246261,-0.1482,-0.2270
FLT,11/5/2013 12:00:00 AM,,,,,745234,1.8700,1.6350
FLWS,11/5/2013 12:00:00 AM,,,,,146079,-0.0400,-0.7840
FLXS,11/5/2013 12:00:00 AM,,,,,24922,0.0549,0.2190
FMAO,11/5/2013 12:00:00 AM,,,,,710,0.1098,1.1490
FMBH,11/5/2013 12:00:00 AM,,,,,1525,0.0000,0.0000
FMBI,11/5/2013 12:00:00 AM,,,,,435229,-0.0826,-0.5410
FMC,11/5/2013 12:00:00 AM,,,,,577207,-0.0095,-0.0140
FMNB,11/5/2013 12:00:00 AM,,,,,23432,0.0184,0.3190
FN,11/5/2013 12:00:00 AM,,,,,837909,1.8900,11.0330
FNB,11/5/2013 12:00:00 AM,,,,,596061,0.0168,0.1610
FNHC,11/5/2013 12:00:00 AM,,,,,40076,-0.1700,-1.5480
FNLC,11/5/2013 12:00:00 AM,,,,,9467,0.0655,0.4700
FNSR,11/5/2013 12:00:00 AM,,,,,2621405,0.5700,2.4890
FOE,11/5/2013 12:00:00 AM,,,,,1011175,0.0000,0.0000
FOLD,11/5/2013 12:00:00 AM,,,,,116454,-0.0300,-1.4080
FONR,11/5/2013 12:00:00 AM,,,,,293224,-0.3900,-3.1500
FORM,11/5/2013 12:00:00 AM,,,,,549045,0.0200,0.3840
FORR,11/5/2013 12:00:00 AM,,,,,43741,-0.6839,-1.9700
FOSL,11/5/2013 12:00:00 AM,,,,,1985685,3.8200,2.9340
FOX,11/5/2013 12:00:00 AM,,,,,1507500,-0.1424,-0.4410
FOXA,11/5/2013 12:00:00 AM,,,,,9559022,-0.0570,-0.1760
FOXF,11/5/2013 12:00:00 AM,,,,,58003,0.1300,0.7440
FPRX,11/5/2013 12:00:00 AM,,,,,27918,0.0900,0.8430
FR,11/5/2013 12:00:00 AM,,,,,474105,-0.4064,-2.4930
FRAN,11/5/2013 12:00:00 AM,,,,,1208689,-0.7100,-3.9010
FRBK,11/5/2013 12:00:00 AM,,,,,15542,-0.0100,-0.3150
FRC,11/5/2013 12:00:00 AM,,,,,739835,-0.1342,-0.2780
FRGI,11/5/2013 12:00:00 AM,,,,,326604,0.7900,1.9040
FRME,11/5/2013 12:00:00 AM,,,,,54510,0.0092,0.0530
FRO,11/5/2013 12:00:00 AM,,,,,140823,-0.0415,-0.4330
FRT,11/5/2013 12:00:00 AM,,,,,661133,-0.8132,-0.8610
FSBW,11/5/2013 12:00:00 AM,,,,,6000,0.1697,1.0570
FSFG,11/5/2013 12:00:00 AM,,,,,200,-0.2517,-1.1970
FSLR,11/5/2013 12:00:00 AM,,,,,6112169,0.2900,0.4690
FSP,11/5/2013 12:00:00 AM,,,,,291795,-0.0148,-0.1480
FSS,11/5/2013 12:00:00 AM,,,,,513506,-0.2986,-2.2890
FSTR,11/5/2013 12:00:00 AM,,,,,28741,-0.2940,-0.6290
FTI,11/5/2013 12:00:00 AM,,,,,1542302,-0.4912,-0.9890
FTK,11/5/2013 12:00:00 AM,,,,,637233,0.3500,1.6210
FTNT,11/5/2013 12:00:00 AM,,,,,1050728,-0.0600,-0.2990
FTR,11/5/2013 12:00:00 AM,,,,,625874,0.2004,0.4480
FUL,11/5/2013 12:00:00 AM,,,,,184437,-0.3214,-0.6950
FULT,11/5/2013 12:00:00 AM,,,,,475537,-0.0703,-0.6560
FUNC,11/5/2013 12:00:00 AM,,,,,3800,0.0000,0.0000
FWONA,11/5/2013 12:00:00 AM,,,,,525193,-1.4681,-1.2590
FWRD,11/5/2013 12:00:00 AM,,,,,57695,-0.4836,-1.2470
G,11/5/2013 12:00:00 AM,,,,,555660,-0.0590,-0.3000
GABC,11/5/2013 12:00:00 AM,,,,,33708,-0.6442,-3.7700
GAIA,11/5/2013 12:00:00 AM,,,,,83766,-0.2600,-4.1400
GATX,11/5/2013 12:00:00 AM,,,,,144104,-0.5437,-1.1810
GBCI,11/5/2013 12:00:00 AM,,,,,240017,0.1104,0.4680
GBL,11/5/2013 12:00:00 AM,,,,,6966,-1.3736,-1.9200
GBLI,11/5/2013 12:00:00 AM,,,,,16633,-0.8092,-3.2570
GBNK,11/5/2013 12:00:00 AM,,,,,2902,0.1263,1.0540
GBX,11/5/2013 12:00:00 AM,,,,,717230,0.2488,0.8670
GCAP,11/5/2013 12:00:00 AM,,,,,151505,-0.1038,-1.1000
GCBC,11/5/2013 12:00:00 AM,,,,,4574,0.2249,1.9230
GCO,11/5/2013 12:00:00 AM,,,,,316054,-0.4300,-0.6420
GD,11/5/2013 12:00:00 AM,,,,,955666,0.0182,0.0230
GDEN,11/5/2013 12:00:00 AM,,,,,42895,0.0000,0.0000
GDOT,11/5/2013 12:00:00 AM,,,,,659056,-0.2900,-1.2060
GE,11/5/2013 12:00:00 AM,,,,,24878895,-0.0085,-0.0380
GEF,11/5/2013 12:00:00 AM,,,,,106337,-0.7971,-1.7820
GEN,11/5/2013 12:00:00 AM,,,,,277190,0.0100,0.2190
GENC,11/5/2013 12:00:00 AM,,,,,7875,-0.0467,-0.7680
GEO,11/5/2013 12:00:00 AM,,,,,973340,-0.1654,-1.0190
GERN,11/5/2013 12:00:00 AM,,,,,2750743,-0.1300,-3.2420
GES,11/5/2013 12:00:00 AM,,,,,528758,0.0235,0.0940
GFF,11/5/2013 12:00:00 AM,,,,,66192,-0.2059,-1.8440
GFN,11/5/2013 12:00:00 AM,,,,,1200,-0.0900,-1.5250
GGG,11/5/2013 12:00:00 AM,,,,,463767,-0.0217,-0.0890
GHC,11/5/2013 12:00:00 AM,,,,,91533,4.9890,1.3770
GHDX,11/5/2013 12:00:00 AM,,,,,100913,0.0400,0.1360
GHL,11/5/2013 12:00:00 AM,,,,,381626,-0.5195,-1.3330
GHM,11/5/2013 12:00:00 AM,,,,,18828,-1.3591,-3.8490
GIII,11/5/2013 12:00:00 AM,,,,,126930,0.1350,0.4830
GILD,11/5/2013 12:00:00 AM,,,,,7102310,0.1835,0.2880
GIS,11/5/2013 12:00:00 AM,,,,,2347385,0.2036,0.4760
GLDD,11/5/2013 12:00:00 AM,,,,,1275773,0.1600,1.9320
GLNG,11/5/2013 12:00:00 AM,,,,,456328,0.0435,0.1320
GLOG,11/5/2013 12:00:00 AM,,,,,219870,-0.2367,-1.7760
GLRE,11/5/2013 12:00:00 AM,,,,,197708,-0.2400,-0.7840
GLT,11/5/2013 12:00:00 AM,,,,,163951,-0.4046,-1.6620
GLUU,11/5/2013 12:00:00 AM,,,,,1993086,-0.0950,-2.7900
GLW,11/5/2013 12:00:00 AM,,,,,24345289,-0.6775,-4.4030
GM,11/5/2013 12:00:00 AM,,,,,15198041,-0.3129,-1.0140
GME,11/5/2013 12:00:00 AM,,,,,2740745,0.9819,2.2780
GMED,11/5/2013 12:00:00 AM,,,,,323249,-0.0800,-0.4240
GNC,11/5/2013 12:00:00 AM,,,,,924722,0.6586,1.2020
GNMK,11/5/2013 12:00:00 AM,,,,,270224,-0.3100,-2.6050
GNRC,11/5/2013 12:00:00 AM,,,,,489695,-0.0200,-0.0420
GNTX,11/5/2013 12:00:00 AM,,,,,2027000,-0.0637,-0.4830
GNW,11/5/2013 12:00:00 AM,,,,,5245364,0.0700,0.4820
GOGO,11/5/2013 12:00:00 AM,,,,,589919,0.3400,1.8630
GOOD,11/5/2013 12:00:00 AM,,,,,72575,0.2437,1.9410
GOOGL,11/5/2013 12:00:00 AM,,,,,2360615,-2.2953,-0.4470
GORO,11/5/2013 12:00:00 AM,,,,,275141,0.0363,0.7310
GOV,11/5/2013 12:00:00 AM,,,,,355190,-0.1105,-0.6850
GPC,11/5/2013 12:00:00 AM,,,,,729981,-0.2784,-0.3970
GPI,11/5/2013 12:00:00 AM,,,,,251728,-1.0534,-1.7230
GPK,11/5/2013 12:00:00 AM,,,,,2597990,-0.2214,-2.7810
GPN,11/5/2013 12:00:00 AM,,,,,1447638,-0.1146,-0.3830
GPOR,11/5/2013 12:00:00 AM,,,,,2993974,-0.2500,-0.4110
GPRE,11/5/2013 12:00:00 AM,,,,,621785,0.7721,5.7160
GPS,11/5/2013 12:00:00 AM,,,,,4825975,0.2709,0.8330
GPT,11/5/2013 12:00:00 AM,,,,,366364,-0.3088,-1.4780
GPX,11/5/2013 12:00:00 AM,,,,,56176,-0.5700,-1.9480
GRA,11/5/2013 12:00:00 AM,,,,,666192,0.1263,0.1410
GRBK,11/5/2013 12:00:00 AM,,,,,441941,-0.5800,-17.9010
GRC,11/5/2013 12:00:00 AM,,,,,17823,-0.3940,-1.3220
GRIF,11/5/2013 12:00:00 AM,,,,,7823,-0.1338,-0.4320
GRMN,11/5/2013 12:00:00 AM,,,,,1289510,0.0648,0.1670
GRPN,11/5/2013 12:00:00 AM,,,,,20770343,-0.2890,-2.7340
GS,11/5/2013 12:00:00 AM,,,,,2535830,-1.1316,-0.7420
GSBC,11/5/2013 12:00:00 AM,,,,,17650,0.1175,0.4820
GT,11/5/2013 12:00:00 AM,,,,,3339365,0.2173,1.1040
GTLS,11/5/2013 12:00:00 AM,,,,,697236,-0.4200,-0.4100
GTN,11/5/2013 12:00:00 AM,,,,,562473,0.2000,2.3500
GTS,11/5/2013 12:00:00 AM,,,,,82039,-0.2800,-1.5720
GTT,11/5/2013 12:00:00 AM,,,,,4680,0.0100,0.2000
GTXI,11/5/2013 12:00:00 AM,,,,,28697,-0.7000,-3.9330
GTY,11/5/2013 12:00:00 AM,,,,,43572,-0.1639,-1.0980
GVA,11/5/2013 12:00:00 AM,,,,,609062,-1.3585,-4.7870
GWR,11/5/2013 12:00:00 AM,,,,,432528,-1.2000,-1.2010
GWRE,11/5/2013 12:00:00 AM,,,,,637304,-0.7600,-1.5560
GWW,11/5/2013 12:00:00 AM,,,,,350020,-2.6364,-1.0740
H,11/5/2013 12:00:00 AM,,,,,284507,0.0497,0.1020
HA,11/5/2013 12:00:00 AM,,,,,473234,-0.0296,-0.3610
HAE,11/5/2013 12:00:00 AM,,,,,189704,0.0200,0.0510
HAFC,11/5/2013 12:00:00 AM,,,,,71707,0.0000,0.0000
HAIN,11/5/2013 12:00:00 AM,,,,,1537490,0.1500,0.3610
HAL,11/5/2013 12:00:00 AM,,,,,7257160,-0.8421,-1.6840
HALL,11/5/2013 12:00:00 AM,,,,,71164,0.1750,2.0560
HALO,11/5/2013 12:00:00 AM,,,,,777814,-0.0250,-0.2100
HAS,11/5/2013 12:00:00 AM,,,,,865002,-0.1324,-0.2870
HASI,11/5/2013 12:00:00 AM,,,,,180748,-0.1181,-1.2850
HAYN,11/5/2013 12:00:00 AM,,,,,54040,-0.3852,-0.7870
HBAN,11/5/2013 12:00:00 AM,,,,,8088077,-0.0265,-0.3420
HBCP,11/5/2013 12:00:00 AM,,,,,7845,0.3497,2.0480
HBI,11/5/2013 12:00:00 AM,,,,,2967268,-0.0111,-0.0740
HBIO,11/5/2013 12:00:00 AM,,,,,288679,-0.0600,-1.3570
HBMD,11/5/2013 12:00:00 AM,,,,,100,-0.0490,-0.5600
HBNC,11/5/2013 12:00:00 AM,,,,,24491,-0.0483,-0.5520
HCA,11/5/2013 12:00:00 AM,,,,,4675757,-1.2779,-2.7020
HCC,11/5/2013 12:00:00 AM,,,,,223304,-0.1204,-0.5720
HCCI,11/5/2013 12:00:00 AM,,,,,9647,-0.0200,-0.1140
HCI,11/5/2013 12:00:00 AM,,,,,137606,-0.7535,-1.9810
HCKT,11/5/2013 12:00:00 AM,,,,,89382,0.1370,2.1680
HCP,11/5/2013 12:00:00 AM,,,,,2791209,-0.8350,-2.6030
HCSG,11/5/2013 12:00:00 AM,,,,,188851,-0.4520,-1.8120
HD,11/5/2013 12:00:00 AM,,,,,6041745,-0.3147,-0.4550
HDS,11/5/2013 12:00:00 AM,,,,,4787144,0.5200,2.5640
HE,11/5/2013 12:00:00 AM,,,,,587247,-0.0895,-0.4080
HEAR,11/5/2013 12:00:00 AM,,,,,16152,-0.1200,-0.2090
HEES,11/5/2013 12:00:00 AM,,,,,252813,-0.0898,-0.3570
HEI,11/5/2013 12:00:00 AM,,,,,249414,-0.2302,-0.8400
HELE,11/5/2013 12:00:00 AM,,,,,38136,-0.1300,-0.2800
HES,11/5/2013 12:00:00 AM,,,,,2905995,-1.1375,-1.5170
HF,11/5/2013 12:00:00 AM,,,,,205802,0.5027,2.7060
HFC,11/5/2013 12:00:00 AM,,,,,2623525,-0.1036,-0.2790
HFWA,11/5/2013 12:00:00 AM,,,,,10676,-0.0350,-0.2480
HHC,11/5/2013 12:00:00 AM,,,,,79529,0.4100,0.3500
HI,11/5/2013 12:00:00 AM,,,,,270293,0.0266,0.1060
HIBB,11/5/2013 12:00:00 AM,,,,,236129,-0.0500,-0.0840
HIFS,11/5/2013 12:00:00 AM,,,,,300,-0.2530,-0.3700
HIG,11/5/2013 12:00:00 AM,,,,,2085721,-0.2734,-0.8830
HII,11/5/2013 12:00:00 AM,,,,,284865,-0.5087,-0.7420
HIIQ,11/5/2013 12:00:00 AM,,,,,20107,0.3300,2.7320
HIW,11/5/2013 12:00:00 AM,,,,,721018,-0.6830,-2.1950
HK,11/5/2013 12:00:00 AM,,,,,67461,-45.8391,-5.0190
HL,11/5/2013 12:00:00 AM,,,,,7092753,-0.1084,-3.5030
HLF,11/5/2013 12:00:00 AM,,,,,3739746,0.7034,2.2790
HLIT,11/5/2013 12:00:00 AM,,,,,640644,-0.0700,-0.9500
HLX,11/5/2013 12:00:00 AM,,,,,877185,-0.5400,-2.2960
HMN,11/5/2013 12:00:00 AM,,,,,92081,-0.1560,-0.6390
HMST,11/5/2013 12:00:00 AM,,,,,76134,-0.0795,-0.4310
HMSY,11/5/2013 12:00:00 AM,,,,,964394,-0.4800,-2.4320
HMTV,11/5/2013 12:00:00 AM,,,,,6794,-0.4600,-4.5680
HNI,11/5/2013 12:00:00 AM,,,,,191499,-0.7721,-2.2580
HNRG,11/5/2013 12:00:00 AM,,,,,76408,-0.2251,-3.4390
HOFT,11/5/2013 12:00:00 AM,,,,,9529,0.0367,0.2650
HOG,11/5/2013 12:00:00 AM,,,,,1281199,-0.4717,-0.8150
HOLX,11/5/2013 12:00:00 AM,,,,,4538617,-0.2400,-1.0690
HOMB,11/5/2013 12:00:00 AM,,,,,209492,0.0557,0.3470
HON,11/5/2013 12:00:00 AM,,,,,1975260,0.0271,0.0350
HOV,11/5/2013 12:00:00 AM,,,,,4672672,-0.0800,-1.5840
HP,11/5/2013 12:00:00 AM,,,,,697593,-0.0569,-0.0900
HPP,11/5/2013 12:00:00 AM,,,,,164900,-0.1247,-0.6720
HPT,11/5/2013 12:00:00 AM,,,,,899277,-0.3770,-1.7800
HR,11/5/2013 12:00:00 AM,,,,,373525,-0.4902,-2.5260
HRB,11/5/2013 12:00:00 AM,,,,,1803398,0.1624,0.6460
HRC,11/5/2013 12:00:00 AM,,,,,461015,0.1605,0.4110
HRI,11/5/2013 12:00:00 AM,,,,,4937992,-37.5000,-10.5040
HRL,11/5/2013 12:00:00 AM,,,,,1312562,0.1555,0.7870
HRS,11/5/2013 12:00:00 AM,,,,,840776,0.0538,0.0970
HRTX,11/5/2013 12:00:00 AM,,,,,47389,0.0000,0.0000
HSC,11/5/2013 12:00:00 AM,,,,,523242,-0.4795,-1.8970
HSIC,11/5/2013 12:00:00 AM,,,,,1554156,-1.2550,-2.2190
HSII,11/5/2013 12:00:00 AM,,,,,27782,-0.0537,-0.3220
HSKA,11/5/2013 12:00:00 AM,,,,,4308,0.0050,0.0830
HST,11/5/2013 12:00:00 AM,,,,,11094441,-0.1631,-1.0490
HSTM,11/5/2013 12:00:00 AM,,,,,140062,-0.2110,-0.6550
HSY,11/5/2013 12:00:00 AM,,,,,721430,0.5859,0.6680
HT,11/5/2013 12:00:00 AM,,,,,206547,-0.4905,-2.7630
HTA,11/5/2013 12:00:00 AM,,,,,712171,-0.8482,-4.0980
HTBI,11/5/2013 12:00:00 AM,,,,,101626,-0.0200,-0.1240
HTBK,11/5/2013 12:00:00 AM,,,,,5747,0.0261,0.4010
HTH,11/5/2013 12:00:00 AM,,,,,140078,0.0685,0.4010
HTLD,11/5/2013 12:00:00 AM,,,,,331971,-0.0098,-0.0690
HTLF,11/5/2013 12:00:00 AM,,,,,22509,-0.0376,-0.1510
HTZ,11/5/2013 12:00:00 AM,,,,,18633931,-9.9375,-10.5040
HUBG,11/5/2013 12:00:00 AM,,,,,242958,-0.2600,-0.7000
HUM,11/5/2013 12:00:00 AM,,,,,1457634,-0.1739,-0.1910
HUN,11/5/2013 12:00:00 AM,,,,,2620959,-0.3888,-1.8970
HURC,11/5/2013 12:00:00 AM,,,,,12382,-0.1332,-0.5590
HURN,11/5/2013 12:00:00 AM,,,,,182367,1.1300,1.9190
HVT,11/5/2013 12:00:00 AM,,,,,67869,-0.2310,-0.9820
HWC,11/5/2013 12:00:00 AM,,,,,215402,-0.1658,-0.5790
HWKN,11/5/2013 12:00:00 AM,,,,,15484,-0.4065,-1.2480
HXL,11/5/2013 12:00:00 AM,,,,,273354,0.1742,0.4230
HY,11/5/2013 12:00:00 AM,,,,,175641,-1.7749,-2.3100
HZNP,11/5/2013 12:00:00 AM,,,,,645862,-0.0800,-1.9320
HZO,11/5/2013 12:00:00 AM,,,,,431253,1.3500,9.2780
I,11/5/2013 12:00:00 AM,,,,,323123,-0.2200,-1.1080
IAC,11/5/2013 12:00:00 AM,,,,,2342252,-0.2685,-0.5030
IART,11/5/2013 12:00:00 AM,,,,,246706,-0.4850,-2.0980
IBCP,11/5/2013 12:00:00 AM,,,,,56150,0.0000,0.0000
IBKC,11/5/2013 12:00:00 AM,,,,,113151,0.1631,0.3060
IBKR,11/5/2013 12:00:00 AM,,,,,346647,0.1134,0.5600
IBM,11/5/2013 12:00:00 AM,,,,,6103186,-2.0447,-1.3420
